ts,temp,rh,pop,precip_mm,temp_f,weather_condition,weather_emoji,snow_in
2026-01-01 20:00:00,7.675629265955099,66.20444504226559,0.2727272727272727,0.3742268041237113,45.81613267871918,Sunny,☀️,0.0
2026-01-01 21:00:00,7.800000000000001,66.0,0.2727272727272727,0.3742268041237113,46.04,Sunny,☀️,0.0
2026-01-01 22:00:00,7.6756292659550995,66.20444504226559,0.2727272727272727,0.3742268041237113,45.81613267871918,Sunny,☀️,0.0
2026-01-01 23:00:00,7.310992723813202,66.80384757729337,0.2727272727272727,0.3742268041237113,45.159786902863765,Sunny,☀️,0.0
2026-01-02 00:00:00,5.06274169979695,64.75735931288072,0.2727272727272727,0.3092783505154639,41.11293505963451,Sunny,☀️,0.0
2026-01-02 01:00:00,4.399999999999999,66.0,0.2727272727272727,0.3092783505154639,39.92,Sunny,☀️,0.0
2026-01-02 02:00:00,3.628220944328065,67.44708572938488,0.2727272727272727,0.3092783505154639,38.53079769979052,Sunny,☀️,0.0
2026-01-02 03:00:00,2.7999999999999994,69.0,0.2727272727272727,0.2577319587628866,37.04,Sunny,☀️,0.0
2026-01-02 04:00:00,1.9717790556719328,70.55291427061513,0.2727272727272727,0.2577319587628866,35.54920230020948,Sunny,☀️,0.0
2026-01-02 05:00:00,1.1999999999999986,72.0,0.2727272727272727,0.2061855670103092,34.16,Sunny,☀️,0.0
2026-01-02 06:00:00,0.5372583002030473,73.24264068711929,0.2727272727272727,0.1546391752577319,32.96706494036548,Sunny,☀️,0.0
2026-01-02 07:00:00,0.0287187078897956,74.19615242270663,0.2727272727272727,0.1030927835051546,32.05169367420163,Sunny,☀️,0.0
2026-01-02 08:00:00,-0.290962644125019,74.79555495773441,0.2727272727272727,0.1030927835051546,31.47626724057497,Sunny,☀️,0.0
2026-01-02 09:00:00,-0.4000000000000003,75.0,0.2727272727272727,0.1030927835051546,31.28,Sunny,☀️,0.0
2026-01-02 10:00:00,-0.2909626441250186,74.79555495773441,0.2727272727272727,0.1030927835051546,31.47626724057497,Sunny,☀️,0.0
2026-01-02 11:00:00,0.0287187078897961,74.19615242270663,0.2727272727272727,0.1546391752577319,32.05169367420163,Sunny,☀️,0.0
2026-01-02 12:00:00,0.5372583002030478,73.24264068711929,0.2727272727272727,0.2061855670103092,32.96706494036549,Sunny,☀️,0.0
2026-01-02 13:00:00,1.2,72.0,0.2727272727272727,0.2577319587628866,34.16,Sunny,☀️,0.0
2026-01-02 14:00:00,1.9717790556719328,70.55291427061512,0.2727272727272727,0.3092783505154639,35.54920230020948,Sunny,☀️,0.0
2026-01-02 15:00:00,2.8,69.0,0.2727272727272727,0.3092783505154639,37.04,Sunny,☀️,0.0
2026-01-02 16:00:00,3.628220944328066,67.44708572938488,0.2727272727272727,0.3092783505154639,38.53079769979052,Sunny,☀️,0.0
2026-01-02 17:00:00,4.4,66.0,0.2727272727272727,0.2577319587628866,39.92,Sunny,☀️,0.0
